Date,Campaign,Ad Group,Keyword,Criterion Type,Before Final URL,After Final URL
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hardware-Shop_Wholesale_Exact,[wholesale ironmongery],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_334453477161_x175500732221,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_334453477161_x175500732221#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Wholesaler_Exact,[hand tools wholesalers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_555636469832_x175500732381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_555636469832_x175500732381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Wholesaler_Exact,[multitools wholesalers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_864642568694_x175500732381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_864642568694_x175500732381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Wholesaler_Exact,[power tools wholesalers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_420485802859_x175500732381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_420485802859_x175500732381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Wholesaler_Exact,[garden tools wholesalers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_438666601851_x175500732381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_438666601851_x175500732381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Wholesaler_Exact,[chains wholesalers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_461445533749_x175500732381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_461445533749_x175500732381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Wholesaler_Exact,[fans wholesalers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_864642564414_x175500732381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_864642564414_x175500732381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Appliances_Bulk_Exact,[switches bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_295970743813_x175500732621,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_295970743813_x175500732621
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Lighting_Wholesale_Exact,[light bulbs wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_1163517796_x175500732661,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_1163517796_x175500732661#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Home-Accessories_Bulk_Exact,[dehumidifier bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_867876486461_x175500732861,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_867876486461_x175500732861
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Smart-Home-Services_Bulk_Exact,[smoke detectors bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_316173675544_x175500732901,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_316173675544_x175500732901
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Carpenters_Wholesale_Exact,[wholesale carpenters],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_2267532356369_x175500732941,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_2267532356369_x175500732941#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Carpenters_Wholesale_Exact,[construction materials wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_299328535840_x175500732941,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_299328535840_x175500732941#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Fixtures_Wholesale_Exact,[boilers wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_358429008929_x175500733101,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_358429008929_x175500733101#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Garden_Wholesale_Exact,[heaters wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_392749664077_x175500733141,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_392749664077_x175500733141#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Bulk_Exact,[hammers bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_384403858006_x175500733181,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_384403858006_x175500733181
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Bulk_Exact,[clamps bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_365412770542_x175500733181,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_365412770542_x175500733181
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Bulk_Exact,[fans bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_298041024716_x175500733181,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_298041024716_x175500733181
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Bulk_Exact,[sandpaper bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_322904091334_x175500733181,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_322904091334_x175500733181
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Bulk_Exact,[drill bits bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_300892453879_x175500733181,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_300892453879_x175500733181
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Bulk_Exact,[garden tools bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_864633691386_x175500733181,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_864633691386_x175500733181
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Bulk_Exact,[knives bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_311040799596_x175500733181,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_311040799596_x175500733181
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Bulk_Exact,[chains bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_297383699944_x175500733181,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_297383699944_x175500733181
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Plumbers_Catalog_Exact,[plumbers catalogue],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_354554424845_x175500733381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_354554424845_x175500733381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Crafts_Bulk_Exact,[bulk packing tape],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_5073591873_x175500733421,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_5073591873_x175500733421
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Crafts_Bulk_Exact,[bulk parcel tape],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_920830550057_x175500733421,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_920830550057_x175500733421
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Crafts_Bulk_Exact,[bulk duct tape],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_299844360842_x175500733421,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_299844360842_x175500733421
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Crafts_Bulk_Exact,[bulk masking tape],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_303764295525_x175500733421,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_303764295525_x175500733421
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Crafts_Bulk_Exact,[staplers bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_375565153380_x175500733421,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_375565153380_x175500733421
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Crafts_Bulk_Exact,[tape measures bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_303086190423_x175500733421,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_303086190423_x175500733421
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Fixtures_Suppliers_Exact,[plumbing suppliers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_116678629_x175500733581,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_116678629_x175500733581#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Fixtures_Wholesaler_Exact,[bath wholesalers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_437334951056_x175500733621,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_437334951056_x175500733621#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Fixtures_Wholesaler_Exact,[plumbing wholesalers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_361832592157_x175500733621,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_361832592157_x175500733621#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Suppliers_Exact,[garden tools suppliers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_307339340083_x175500733661,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_307339340083_x175500733661#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Suppliers_Exact,[router bits suppliers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_458406977997_x175500733661,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_458406977997_x175500733661#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Suppliers_Exact,[multitools suppliers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_863529873576_x175500733661,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_863529873576_x175500733661#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Suppliers_Exact,[power tools suppliers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_919225702_x175500733661,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_919225702_x175500733661#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hand-Tools_Suppliers_Exact,[hand tools suppliers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_307563698521_x175500733661,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_307563698521_x175500733661#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[welding wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_366189797007_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_366189797007_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[fasteners wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_323196855050_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_323196855050_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[insulation wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_325411901_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_325411901_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[screws wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_311153421818_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_311153421818_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[lot wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_295275140347_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_295275140347_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[electrical wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_21997651_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_21997651_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[welding accessories wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_864234884350_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_864234884350_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[hinges wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_336132320055_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_336132320055_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[painting supplies wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_300294981069_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_300294981069_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[screwdrivers wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_382381821030_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_382381821030_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[hardware wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_110013077_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_110013077_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[storage wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_333910294688_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_333910294688_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[glue wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_306499833096_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_306499833096_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[cable wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_416849616_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_416849616_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[calculators wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_354856413725_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_354856413725_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Exact,[building material wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_341914470151_x175500733821,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_341914470151_x175500733821#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Plumbers_Wholesale_Exact,[wholesale plumbers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_659238884582_x175500733861,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_659238884582_x175500733861#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Furniture-Assembly_Wholesaler_Exact,[pvc wholesalers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_438640687669_x175500733901,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_438640687669_x175500733901#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Distributors_Exact,[hardware distributor],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_196353662_x175500734061,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_196353662_x175500734061#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Sellers_Exact,[hardware sellers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_864235644933_x175500734101,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_864235644933_x175500734101#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Smart-Home-Services_Suppliers_Exact,[cctv suppliers],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_20223343_x175500734141,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_20223343_x175500734141#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Smart-Home-Services_Wholesale_Exact,[smoke detectors wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_341331477966_x175500734381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_341331477966_x175500734381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Smart-Home-Services_Wholesale_Exact,[routers wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_400266930684_x175500734381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_400266930684_x175500734381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Smart-Home-Services_Wholesale_Exact,[telecommunications wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_301549745450_x175500734381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_301549745450_x175500734381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Smart-Home-Services_Wholesale_Exact,[cctv wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_95849048_x175500734381,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_95849048_x175500734381#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Home-Accessories_Wholesale_Exact,[dehumidifier wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_819179364_x175500734621,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_819179364_x175500734621#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Home-Accessories_Wholesale_Exact,[lithium batteries wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_332469460791_x175500734621,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_332469460791_x175500734621#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Home-Accessories_Wholesale_Exact,[batteries wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_299261719350_x175500734621,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_299261719350_x175500734621#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Home-Accessories_Wholesale_Exact,[decorating wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_378971548313_x175500734621,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_378971548313_x175500734621#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Home-Accessories_Wholesale_Exact,[knobs wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_362735388870_x175500734621,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_362735388870_x175500734621#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Home-Accessories_Wholesale_Exact,[fittings wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_309932018785_x175500734621,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_309932018785_x175500734621#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Home-Accessories_Wholesale_Exact,[wallpaper wholesale],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_303369153975_x175500734621,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_303369153975_x175500734621#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Bulk_Exact,[glue bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_310429105368_x175500734821,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_310429105368_x175500734821
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Bulk_Exact,[hinges bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_378261939487_x175500734821,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_378261939487_x175500734821
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Bulk_Exact,[screwdrivers bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_894647379724_x175500734821,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_894647379724_x175500734821
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Catalog_Exact,[building material catalogue],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_324278818738_x175500734861,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_324278818738_x175500734861#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Catalog_Exact,[electrical catalogue],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_372959448127_x175500734861,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_372959448127_x175500734861#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Professional-Tools_Catalog_Exact,[hardware catalogue],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_301060731016_x175500734861,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_301060731016_x175500734861#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Upholsterers_Distributors_Exact,[upholstery distributors],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_341585531909_x175500735061,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_341585531909_x175500735061#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Upholsterers_Bulk_Exact,[upholstery bulk],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_839036497891_x175500735101,https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_cra_839036497891_x175500735101
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Electricians_Wholesale_Exact,[wholesale electricians],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_2197412647666_x175500735261,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_2197412647666_x175500735261#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Tailors_Suppliers,[suppliers for tailors],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_837991710666_x175500735301,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_837991710666_x175500735301#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Furniture-Assembly_Wholesale_Phrase,"""pvc wholesale""",Phrase match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_303126352979_y181713032841,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_303126352979_y181713032841#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Hardware-Shop_Wholesale_Phrase,"""wholesale ironmongery""",Phrase match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_335073808983_y181713033001,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_335073808983_y181713033001#mro
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Tools_Carpenters,[tools for joiners],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_380977270282_x181713033081,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_380977270282_x181713033081
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Tools_Carpenters,[supplies for carpenters],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_837991710706_x181713033081,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_837991710706_x181713033081
"Mar 25, 2026, 10:15:27 AM",AU_Generic_P-V_Crafts,Tools_Carpenters,[accessories for carpenters],Exact match,https://business.amazon.com.au/en/cp/lpa?ref=pd_sl_AU_cra_558163907484_x181713033081,https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_558163907484_x181713033081
